0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
0.000000,0.212132,0.300000,0.212132,0.000000,-0.212132,-0.300000,-0.212132,-0.000000,0.212132,0.300000,0.212132
